acquisition_date,year,date,gt_z_date_raw,n_sessions_same_acquisition_date,gt_z_date
2026-08-02,2021,2021-07-23,2.1484125188332532,1,2.1484125188332537
2026-08-02,2021,2021-07-24,1.6295917690986923,1,1.6295917690986925
2026-08-02,2021,2021-07-25,1.5719450191281852,1,1.5719450191281854
2026-08-02,2021,2021-07-26,0.8225372695115973,1,0.8225372695115977
2026-08-02,2021,2021-07-27,0.41901001971805024,1,0.4190100197180505
2026-08-02,2021,2021-07-28,0.8801840194821042,1,0.8801840194821046
2026-08-02,2021,2021-07-29,0.8225372695115973,1,0.8225372695115977
2026-08-02,2021,2021-07-30,0.9378307694526112,1,0.9378307694526116
2026-08-02,2021,2021-07-31,0.9378307694526112,1,0.9378307694526116
2026-08-02,2021,2021-08-01,1.5719450191281852,1,1.5719450191281854
2026-08-02,2021,2021-08-02,2.090765768862746,1,2.0907657688627466
2026-08-02,2021,2021-08-03,2.090765768862746,1,2.0907657688627466
2026-08-02,2021,2021-08-04,2.9554670184203475,1,2.955467018420348
2026-08-02,2021,2021-08-05,2.2637060187742666,1,2.263706018774267
2026-08-02,2021,2021-08-06,1.6872385190691987,1,1.687238519069199
2026-08-02,2021,2021-08-07,0.5919502696295705,1,0.5919502696295709
2026-08-02,2021,2021-08-08,0.18842301983602305,1,0.18842301983602336
2026-08-02,2021,2021-08-09,0.8801840194821042,1,0.8801840194821046
2026-08-02,2021,2021-08-10,1.8601787689807192,1,1.8601787689807194
2026-08-02,2021,2021-08-11,0.9954775194231178,1,0.9954775194231181
2026-08-02,2021,2021-08-12,0.015482769924502794,1,0.0154827699245031
2026-08-02,2021,2021-08-13,-0.44569122983955134,1,-0.44569122983955106
2026-08-02,2021,2021-08-14,-0.6186314797510716,1,-0.6186314797510712
2026-08-02,2021,2021-08-15,-0.7339249796920851,1,-0.7339249796920848
2026-08-02,2021,2021-08-16,-0.6186314797510716,1,-0.6186314797510712
2026-08-02,2021,2021-08-17,-0.3844311881643576,1,-0.38443118816435734
2026-08-02,2021,2021-08-18,-0.04805659498079356,1,-0.04805659498079325
2026-08-02,2021,2021-08-19,0.1201307016109883,1,0.1201307016109886
2026-08-02,2021,2021-08-20,0.004114543329037239,1,0.004114543329037544
2026-08-02,2021,2021-08-21,-0.08855385162833596,1,-0.08855385162833565
2026-08-02,2021,2021-08-22,0.07963344496344607,1,0.07963344496344638
2026-08-02,2021,2021-08-23,-0.2162438915725756,1,-0.2162438915725753
2026-08-02,2021,2021-08-24,-0.0363827133185048,1,-0.0363827133185045
2026-08-02,2021,2021-08-25,0.3638368998371788,1,0.3638368998371791
2026-08-02,2021,2021-08-26,1.355811186064906,1,1.3558111860649062
2026-08-02,2021,2021-08-27,0.9844149478944758,1,0.9844149478944761
2026-08-02,2021,2021-08-28,1.1642761261485468,1,1.164276126148547
2026-08-02,2021,2021-08-29,0.1434784649355658,1,0.1434784649355661
2026-08-02,2021,2021-08-30,0.532024196428961,1,0.5320241964289614
2026-08-02,2021,2021-08-31,-0.2800889115446955,1,-0.28008891154469523
2026-08-02,2021,2021-09-01,-0.6164635047282594,1,-0.6164635047282591
2026-08-02,2021,2021-09-02,-0.7324796630102103,1,-0.73247966301021
2026-08-02,2021,2021-09-03,-0.7846508013200414,1,-0.7846508013200411
2026-08-02,2021,2021-09-04,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-05,-0.6803085247003793,1,-0.680308524700379
2026-08-02,2021,2021-09-06,-0.7963246829823302,1,-0.7963246829823298
2026-08-02,2021,2021-09-07,-0.7310343463283356,1,-0.7310343463283353
2026-08-02,2021,2021-09-08,-0.8010776363020685,1,-0.8010776363020682
2026-08-02,2021,2021-09-09,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-10,-0.6142955297054472,1,-0.6142955297054469
2026-08-02,2021,2021-09-11,-0.7310343463283356,1,-0.7310343463283353
2026-08-02,2021,2021-09-12,-0.7543821096529132,1,-0.7543821096529129
2026-08-02,2021,2021-09-13,-0.7076865830037579,1,-0.7076865830037575
2026-08-02,2021,2021-09-14,-0.7543821096529132,1,-0.7543821096529129
2026-08-02,2021,2021-09-15,-0.6843388196791803,1,-0.68433881967918
2026-08-02,2021,2021-09-16,-0.7777298729774909,1,-0.7777298729774905
2026-08-02,2021,2021-09-17,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-18,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-19,-0.6609910563546026,1,-0.6609910563546023
2026-08-02,2021,2021-09-20,-0.6609910563546026,1,-0.6609910563546023
2026-08-02,2021,2021-09-21,-0.6843388196791803,1,-0.68433881967918
2026-08-02,2021,2021-09-22,-0.7076865830037579,1,-0.7076865830037575
2026-08-02,2021,2021-09-23,-0.497556713082559,1,-0.4975567130825587
2026-08-02,2021,2021-09-24,-0.6142955297054472,1,-0.6142955297054469
2026-08-02,2021,2021-09-25,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-26,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-27,-0.8010776363020685,1,-0.8010776363020682
2026-08-02,2021,2021-09-28,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-29,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2021,2021-09-30,-0.9645119795741122,1,-0.9645119795741118
2026-08-02,2022,2022-05-01,-0.7677177833340859,1,-0.7677177833340861
2026-08-02,2022,2022-05-02,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-03,-0.7130545155759197,1,-0.7130545155759198
2026-08-02,2022,2022-05-04,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-05,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-05-06,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-07,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-08,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-09,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-10,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-11,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-12,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-13,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-14,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-15,-0.7130545155759197,1,-0.7130545155759198
2026-08-02,2022,2022-05-16,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-05-17,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-18,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-05-19,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-05-20,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-21,-0.7677177833340859,1,-0.7677177833340861
2026-08-02,2022,2022-05-22,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-05-23,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-05-24,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-05-25,-0.4944014445432548,1,-0.49440144454325496
2026-08-02,2022,2022-05-26,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-05-27,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-05-28,-0.22108510575242368,1,-0.2210851057524238
2026-08-02,2022,2022-05-29,0.2708843040710723,1,0.2708843040710723
2026-08-02,2022,2022-05-30,-0.002432034719758807,1,-0.0024320347197588537
2026-08-02,2022,2022-05-31,-0.3850749090269224,1,-0.38507490902692254
2026-08-02,2022,2022-06-01,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-06-02,-0.2757483735105899,1,-0.27574837351059
2026-08-02,2022,2022-06-03,-0.3850749090269224,1,-0.38507490902692254
2026-08-02,2022,2022-06-04,-0.4944014445432548,1,-0.49440144454325496
2026-08-02,2022,2022-06-05,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-06,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-07,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-06-08,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-09,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-10,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-11,-0.6583912478177535,1,-0.6583912478177536
2026-08-02,2022,2022-06-12,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-13,-0.4944014445432548,1,-0.49440144454325496
2026-08-02,2022,2022-06-14,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-06-15,-0.6037279800595873,1,-0.6037279800595874
2026-08-02,2022,2022-06-16,-0.549064712301421,1,-0.5490647123014211
2026-08-02,2022,2022-06-17,-0.2757483735105899,1,-0.27574837351059
2026-08-02,2022,2022-06-18,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-06-19,0.05223123303840741,1,0.052231233038407376
2026-08-02,2022,2022-06-20,0.21622103631290607,1,0.21622103631290607
2026-08-02,2022,2022-06-21,-0.057095302477925026,1,-0.05709530247792509
2026-08-02,2022,2022-06-22,-0.11175857023609125,1,-0.11175857023609131
2026-08-02,2022,2022-06-23,-0.11175857023609125,1,-0.11175857023609131
2026-08-02,2022,2022-06-24,0.7628537138945682,1,0.7628537138945685
2026-08-02,2022,2022-06-25,2.0201088723323917,1,2.020108872332392
2026-08-02,2022,2022-06-26,2.18409867560689,1,2.1840986756068905
2026-08-02,2022,2022-06-27,3.1680374952538823,1,3.1680374952538832
2026-08-02,2022,2022-06-28,3.605343637319212,1,3.605343637319213
2026-08-02,2022,2022-06-29,4.151976314900874,1,4.151976314900875
2026-08-02,2022,2022-06-30,4.698608992482536,1,4.698608992482537
2026-08-02,2022,2022-07-01,3.7146701728355445,1,3.7146701728355453
2026-08-02,2022,2022-07-02,2.676068085430386,1,2.6760680854303867
2026-08-02,2022,2022-07-03,1.5828027302670615,1,1.582802730267062
2026-08-02,2022,2022-07-04,0.9268435171690669,1,0.9268435171690671
2026-08-02,2022,2022-07-05,0.708190446136402,1,0.7081904461364021
2026-08-02,2022,2022-07-06,0.43487410734557097,1,0.434874107345571
2026-08-02,2022,2022-07-07,0.4895373751037372,1,0.48953737510373724
2026-08-02,2022,2022-07-08,-0.002432034719758807,1,-0.0024320347197588537
2026-08-02,2022,2022-07-09,0.3255475718292385,1,0.3255475718292385
2026-08-02,2022,2022-07-10,0.5442006428619034,1,0.5442006428619035
2026-08-02,2022,2022-07-11,0.6535271783782358,1,0.6535271783782359
2026-08-02,2022,2022-07-12,0.10689450079657363,1,0.10689450079657362
2026-08-02,2022,2022-07-13,-0.11175857023609125,1,-0.11175857023609131
2026-08-02,2022,2022-07-14,-0.3304116412687561,1,-0.3304116412687562
2026-08-02,2022,2022-07-15,-0.3850749090269224,1,-0.38507490902692254
2026-08-02,2022,2022-07-16,-0.4397381767850886,1,-0.43973817678508875
2026-08-02,2022,2022-07-17,-0.002432034719758807,1,-0.0024320347197588537
2026-08-02,2022,2022-07-18,0.38021083958740476,1,0.3802108395874048
2026-08-02,2022,2022-07-19,0.10689450079657363,1,0.10689450079657362
2026-08-02,2022,2022-07-20,0.2708843040710723,1,0.2708843040710723
2026-08-02,2022,2022-07-21,0.2708843040710723,1,0.2708843040710723
2026-08-02,2022,2022-07-22,0.21622103631290607,1,0.21622103631290607
2026-08-02,2022,2022-07-23,0.708190446136402,1,0.7081904461364021
2026-08-02,2022,2022-07-24,0.6535271783782358,1,0.6535271783782359
2026-08-02,2022,2022-07-25,0.5442006428619034,1,0.5442006428619035
2026-08-02,2022,2022-07-26,-0.057095302477925026,1,-0.05709530247792509
2026-08-02,2022,2022-07-27,0.38021083958740476,1,0.3802108395874048
2026-08-02,2022,2022-07-28,0.43487410734557097,1,0.434874107345571
2026-08-02,2022,2022-07-29,0.6535271783782358,1,0.6535271783782359
2026-08-02,2022,2022-07-30,1.1454965882017318,1,1.145496588201732
2026-08-02,2022,2022-07-31,1.7467925335415602,1,1.7467925335415606
2026-08-02,2022,2022-08-01,2.129435407848724,1,2.1294354078487245
2026-08-02,2022,2022-08-02,2.8400578887048846,1,2.840057888704885
2026-08-02,2022,2022-08-03,1.8561190690578928,1,1.8561190690578933
2026-08-02,2022,2022-08-04,0.16155776855473986,1,0.16155776855473983
2026-08-02,2022,2022-08-05,-0.11175857023609125,1,-0.11175857023609131
2026-08-02,2022,2022-08-06,-0.057095302477925026,1,-0.05709530247792509
2026-08-02,2022,2022-08-07,0.16155776855473986,1,0.16155776855473983
2026-08-02,2022,2022-08-08,0.5988639106200696,1,0.5988639106200697
2026-08-02,2022,2022-08-09,0.8175169816527345,1,0.8175169816527347
2026-08-02,2022,2022-08-10,0.6535271783782358,1,0.6535271783782359
2026-08-02,2022,2022-08-11,0.6535271783782358,1,0.6535271783782359
2026-08-02,2022,2022-08-12,0.05223123303840741,1,0.052231233038407376
2026-08-02,2022,2022-08-13,-0.3304116412687561,1,-0.3304116412687562
2026-08-02,2022,2022-08-14,0.05223123303840741,1,0.052231233038407376
2026-08-02,2022,2022-08-15,0.3255475718292385,1,0.3255475718292385
2026-08-02,2022,2022-08-16,0.2708843040710723,1,0.2708843040710723
2026-08-02,2022,2022-08-17,-0.16116691458234508,1,-0.16116691458234517
2026-08-02,2022,2022-08-18,-0.33146368312981234,1,-0.33146368312981245
2026-08-02,2022,2022-08-19,-0.2852102206271111,1,-0.2852102206271112
2026-08-02,2022,2022-08-20,-0.3188491307140669,1,-0.318849130714067
2026-08-02,2022,2022-08-21,-0.3346173212337487,1,-0.3346173212337488
2026-08-02,2022,2022-08-22,-0.28836385873104753,1,-0.28836385873104764
2026-08-02,2022,2022-08-23,-0.12437436639145287,1,-0.12437436639145294
2026-08-02,2022,2022-08-24,-0.2263422057086644,1,-0.2263422057086645
2026-08-02,2022,2022-08-25,-0.495453175469407,1,-0.49545317546940715
2026-08-02,2022,2022-08-26,-0.48283862305366154,1,-0.4828386230536617
2026-08-02,2022,2022-08-27,-0.15485963837447228,1,-0.15485963837447236
2026-08-02,2022,2022-08-28,-0.5480139141799809,1,-0.548013914179981
2026-08-02,2022,2022-08-29,-0.5480139141799809,1,-0.548013914179981
2026-08-02,2022,2022-08-30,-0.6037282909944912,1,-0.6037282909944913
2026-08-02,2022,2022-08-31,-0.4922995373654706,1,-0.4922995373654708
2026-08-02,2022,2022-09-01,-0.5543211903878537,1,-0.5543211903878538
2026-08-02,2022,2022-09-02,-0.6531353916011289,1,-0.653135391601129
2026-08-02,2022,2022-09-03,-0.6037282909944912,1,-0.6037282909944913
2026-08-02,2022,2022-09-04,-0.5448602760760446,1,-0.5448602760760447
2026-08-02,2022,2022-09-05,-0.442892436758833,1,-0.44289243675883316
2026-08-02,2022,2022-09-06,-0.37771714563251363,1,-0.3777171456325138
2026-08-02,2022,2022-09-07,-0.1432974387546872,1,-0.14329743875468728
2026-08-02,2022,2022-09-08,-0.35143755361448675,1,-0.35143755361448686
2026-08-02,2022,2022-09-09,-0.5595776684742864,1,-0.5595776684742865
2026-08-02,2022,2022-09-10,-0.4208175919010866,1,-0.42081759190108675
2026-08-02,2022,2022-09-11,-0.5911140495136499,1,-0.59111404951365
2026-08-02,2022,2022-09-12,-0.5217340112270501,1,-0.5217340112270502
2026-08-02,2022,2022-09-13,-0.5091194588113046,1,-0.5091194588113047
2026-08-02,2022,2022-09-14,-0.5028121826034319,1,-0.502812182603432
2026-08-02,2022,2022-09-15,-0.6226504305530134,1,-0.6226504305530135
2026-08-02,2022,2022-09-16,-0.6415722591766315,1,-0.6415722591766316
2026-08-02,2022,2022-09-17,-0.565884944682159,1,-0.5658849446821591
2026-08-02,2022,2022-09-18,-0.6857231926317405,1,-0.6857231926317406
2026-08-02,2022,2022-09-19,-0.698337745047486,1,-0.6983377450474861
2026-08-02,2022,2022-09-20,-0.6731086402159951,1,-0.6731086402159953
2026-08-02,2022,2022-09-21,-0.698337745047486,1,-0.6983377450474861
2026-08-02,2022,2022-09-22,-0.7677177833340859,1,-0.7677177833340861
2026-08-02,2022,2022-09-23,-0.7677177833340859,1,-0.7677177833340861
2026-08-02,2022,2022-09-24,-0.654186811592377,1,-0.6541868115923771
2026-08-02,2022,2022-09-25,-0.6731086402159951,1,-0.6731086402159953
2026-08-02,2022,2022-09-26,-0.6289577067608861,1,-0.6289577067608862
2026-08-02,2022,2022-09-27,-0.7046450212553588,1,-0.7046450212553589
2026-08-02,2022,2022-09-28,-0.6794159164238679,1,-0.679415916423868
2026-08-02,2022,2022-09-29,-0.7046450212553588,1,-0.7046450212553589
2026-08-02,2022,2022-09-30,-0.6857231926317405,1,-0.6857231926317406
2026-08-02,2023,2023-05-01,-0.8850350333924417,1,-0.8850350333924427
2026-08-02,2023,2023-05-02,-0.9171139669861401,1,-0.9171139669861411
2026-08-02,2023,2023-05-03,-0.9171139669861401,1,-0.9171139669861411
2026-08-02,2023,2023-05-04,-0.6925614318302515,1,-0.6925614318302524
2026-08-02,2023,2023-05-05,-0.7246403654239499,1,-0.7246403654239508
2026-08-02,2023,2023-05-06,-0.7246403654239499,1,-0.7246403654239508
2026-08-02,2023,2023-05-07,-0.820877166205045,1,-0.820877166205046
2026-08-02,2023,2023-05-08,-0.9171139669861401,1,-0.9171139669861411
2026-08-02,2023,2023-05-09,-0.8850350333924417,1,-0.8850350333924427
2026-08-02,2023,2023-05-10,-0.8850350333924417,1,-0.8850350333924427
2026-08-02,2023,2023-05-11,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-05-12,-0.8850350333924417,1,-0.8850350333924427
2026-08-02,2023,2023-05-13,-0.9171139669861401,1,-0.9171139669861411
2026-08-02,2023,2023-05-14,-0.9491929005798385,1,-0.9491929005798396
2026-08-02,2023,2023-05-15,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-05-16,-0.6284035646428549,1,-0.6284035646428556
2026-08-02,2023,2023-05-17,0.26980657598069946,1,0.26980657598069935
2026-08-02,2023,2023-05-18,0.013175107231112508,1,0.013175107231112176
2026-08-02,2023,2023-05-19,-0.6604824982365531,1,-0.660482498236554
2026-08-02,2023,2023-05-20,-0.820877166205045,1,-0.820877166205046
2026-08-02,2023,2023-05-21,-0.6284035646428549,1,-0.6284035646428556
2026-08-02,2023,2023-05-22,-0.5963246310491565,1,-0.5963246310491572
2026-08-02,2023,2023-05-23,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-05-24,-0.820877166205045,1,-0.820877166205046
2026-08-02,2023,2023-05-25,-0.7567192990176482,1,-0.7567192990176491
2026-08-02,2023,2023-05-26,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-05-27,-0.7246403654239499,1,-0.7246403654239508
2026-08-02,2023,2023-05-28,-0.7887982326113466,1,-0.7887982326113476
2026-08-02,2023,2023-05-29,-0.7567192990176482,1,-0.7567192990176491
2026-08-02,2023,2023-05-30,-0.7567192990176482,1,-0.7567192990176491
2026-08-02,2023,2023-05-31,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-06-01,-0.7246403654239499,1,-0.7246403654239508
2026-08-02,2023,2023-06-02,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-06-03,-0.8529560997987433,1,-0.8529560997987443
2026-08-02,2023,2023-06-04,-0.6925614318302515,1,-0.6925614318302524
2026-08-02,2023,2023-06-05,-0.3717720958932679,1,-0.3717720958932685
2026-08-02,2023,2023-06-06,-0.6604824982365531,1,-0.660482498236554
2026-08-02,2023,2023-06-07,-0.4359299630806646,1,-0.4359299630806653
2026-08-02,2023,2023-06-08,-0.6284035646428549,1,-0.6284035646428556
2026-08-02,2023,2023-06-09,-0.7887982326113466,1,-0.7887982326113476
2026-08-02,2023,2023-06-10,-0.7567192990176482,1,-0.7567192990176491
2026-08-02,2023,2023-06-11,-0.820877166205045,1,-0.820877166205046
2026-08-02,2023,2023-06-12,-0.7887982326113466,1,-0.7887982326113476
2026-08-02,2023,2023-06-13,-0.564245697455458,1,-0.5642456974554588
2026-08-02,2023,2023-06-14,-0.6604824982365531,1,-0.660482498236554
2026-08-02,2023,2023-06-15,-0.6925614318302515,1,-0.6925614318302524
2026-08-02,2023,2023-06-16,-0.4359299630806646,1,-0.4359299630806653
2026-08-02,2023,2023-06-17,-0.11514062714368095,1,-0.11514062714368138
2026-08-02,2023,2023-06-18,0.26980657598069946,1,0.26980657598069935
2026-08-02,2023,2023-06-19,-0.2434563615184744,1,-0.24345636151847494
2026-08-02,2023,2023-06-20,-0.5321667638617598,1,-0.5321667638617605
2026-08-02,2023,2023-06-21,-0.5963246310491565,1,-0.5963246310491572
2026-08-02,2023,2023-06-22,-0.7567192990176482,1,-0.7567192990176491
2026-08-02,2023,2023-06-23,-0.7887982326113466,1,-0.7887982326113476
2026-08-02,2023,2023-06-24,-0.5976254988133091,1,-0.5976254988133098
2026-08-02,2023,2023-06-25,-0.2676935758126372,1,-0.26769357581263775
2026-08-02,2023,2023-06-26,-0.1979396966562322,1,-0.1979396966562327
2026-08-02,2023,2023-06-27,-0.37232439454724475,1,-0.37232439454724536
