year,date,gt_z_multisession_raw,gt_z_q25_raw,gt_z_q75_raw,gt_z_min_raw,gt_z_max_raw,n_acquisition_dates,aggregate_year_mean,aggregate_year_sd,gt_z,gt_z_q25,gt_z_q75,gt_z_min,gt_z_max
2021,2021-05-20,-0.6128448783678322,-0.6383585321395704,-0.5999147145819475,-0.8123249664398152,-0.5263248799250377,10,0.001363779957318519,0.9984053910674102,-0.615189645228669,-0.6407440482797796,-0.6022388299570679,-0.8149883340746056,-0.5285314608710159
2021,2021-05-21,-0.5788861007442299,-0.5970186836642317,-0.5417596420565137,-0.6934968967056694,-0.5084932885289181,10,0.001363779957318519,0.9984053910674102,-0.5811766301473938,-0.5993381736268577,-0.5439908747219111,-0.6959704774030736,-0.5106713896457837
2021,2021-05-22,-0.9580501241563322,-0.9656941060427677,-0.9537671286144311,-0.972190302247142,-0.7697621575078567,10,0.001363779957318519,0.9984053910674102,-0.9609462375678148,-0.9686024280840372,-0.956656401414865,-0.9751089997256718,-0.7723575457067122
2021,2021-05-23,-0.5715751804462207,-0.5777093022032057,-0.5629511076681314,-0.6447484206490504,-0.4910251511707507,10,0.001363779957318519,0.9984053910674102,-0.573854033170836,-0.5799979520757881,-0.5652161864051358,-0.6471441424365714,-0.49317535295121834
2021,2021-05-24,-0.31345984101367474,-0.3212432224127072,-0.30367232016414475,-0.3432029869120205,-0.2858112650788909,10,0.001363779957318519,0.9984053910674102,-0.3153264433342158,-0.32312225600577105,-0.3055232902892728,-0.3451170936696941,-0.2876337083168053
2021,2021-05-25,-0.2529990829760878,-0.271534162276611,-0.24561722368084138,-0.3751861895219534,-0.2303863741677884,10,0.001363779957318519,0.9984053910674102,-0.25476912004798286,-0.27333380275738517,-0.247375470773559,-0.3771513784362649,-0.23212029522130218
2021,2021-05-26,-0.4408781019321326,-0.4777893574758604,-0.4114179431366136,-0.4985029924791932,-0.35591878561706447,10,0.001363779957318519,0.9984053910674102,-0.44294821106348764,-0.4799184196320385,-0.41344099980532056,-0.5006651375370647,-0.35785320148602845
2021,2021-05-27,-0.5918386291339399,-0.5989843444053096,-0.5739559107758415,-0.6092429405920712,-0.4985029924791932,10,0.001363779957318519,0.9984053910674102,-0.5941498457425763,-0.6013069738343328,-0.5762385658976431,-0.6115819545972011,-0.5006651375370647
2021,2021-05-28,-0.5519303700710517,-0.5825462015535412,-0.5417596420565137,-0.6196487127024938,-0.5155713852969925,10,0.001363779957318519,0.9984053910674102,-0.5541778469733973,-0.5848425767078369,-0.5439908747219111,-0.6220043463466063,-0.5177607912369623
2021,2021-05-29,-0.49786107715879474,-0.5349465289892809,-0.47672597687197615,-0.601979958655348,-0.4641302385847708,10,0.001363779957318519,0.9984053910674102,-0.5000221969779074,-0.5371668800518213,-0.47885334064368557,-0.6043073725469598,-0.46623748500037915
2021,2021-05-30,-0.6026214425922511,-0.617190881823279,-0.5812587402617349,-0.7659003772984255,-0.5727147112309384,10,0.001363779957318519,0.9984053910674102,-0.604949881033635,-0.6195425899286174,-0.5835530591397978,-0.7684895976327315,-0.5749953839637234
2021,2021-05-31,-0.22920982615870839,-0.24313034974909076,-0.21781217314840892,-0.2618068094679141,-0.19602541178217503,10,0.001363779957318519,0.9984053910674102,-0.23094186808177908,-0.24488462491675542,-0.21952601124419324,-0.26359091385100897,-0.19770445302630205
2021,2021-06-01,-0.1615263235534335,-0.17944366595735253,-0.14115747358097838,-0.20985641906737304,-0.11476421956902665,10,0.001363779957318519,0.9984053910674102,-0.16315026437968624,-0.18109622357043473,-0.14274888218093984,-0.2115575505846106,-0.11631347403101558
2021,2021-06-02,-0.46911883225586526,-0.49594759161674296,-0.4527533756833564,-0.5155713852969925,-0.4040805484641629,10,0.001363779957318519,0.9984053910674102,-0.47123404623264675,-0.4981056553013785,-0.4548424514767207,-0.5177607912369623,-0.4060918861706213
2021,2021-06-03,-0.3750615340311698,-0.41150647389335493,-0.35548070804722626,-0.42894996889191017,-0.3318087644212592,10,0.001363779957318519,0.9984053910674102,-0.3770265238512448,-0.41352967195947093,-0.35741442423807124,-0.43100102693673736,-0.33370467283072053
2021,2021-06-04,-0.5492421966748027,-0.57995908108051,-0.5244192235234191,-0.6954666287817778,-0.4985029924791932,10,0.001363779957318519,0.9984053910674102,-0.5514853801454939,-0.5822513242004107,-0.526622760839277,-0.6979433554481356,-0.5006651375370647
2021,2021-06-05,-0.6525804916297986,-0.6675541915216306,-0.6290214670370845,-0.7455564232541539,-0.601979958655348,10,0.001363779957318519,0.9984053910674102,-0.6549887224546889,-0.6699863376777232,-0.6313920704298769,-0.748113151124844,-0.6043073725469598
2021,2021-06-06,-0.48943131157407216,-0.5188835774578164,-0.4776897957980316,-0.5472514685358122,-0.46647891704450895,10,0.001363779957318519,0.9984053910674102,-0.4915789677444292,-0.521078273484612,-0.4798186989387014,-0.5494914725035668,-0.4685899146654745
2021,2021-06-07,-4.986395457351927e-4,-0.02014461553224144,0.005627438152907709,-0.024646702772156977,0.03773024414361638,10,0.001363779957318519,0.9984053910674102,-0.0018653940771118744,-0.02154274774755073,0.004270467921883765,-0.02605202552208507,0.036424547094460226
2021,2021-06-08,0.6884927819618128,0.6519400687109542,0.7029564916725893,0.6178303247142115,0.7223758705821319,10,0.001363779957318519,0.9984053910674102,0.6882264540557763,0.6516153604279868,0.7027132645639939,0.6174511378567571,0.7221636592466398
2021,2021-06-09,0.8907493970337301,0.8585381992409011,0.913297401055858,0.8344714916463052,0.9234632855821363,10,0.001363779957318519,0.9984053910674102,0.8908061044477695,0.8585434603544804,0.913390121144656,0.83443831447895,0.9235722421720773
2021,2021-06-10,1.0446030255082634,1.0073876231538903,1.059274411652864,0.9152028131627594,1.0803611521215675,10,0.001363779957318519,0.9984053910674102,1.0449054611329793,1.007630619983949,1.059600279766636,0.9152985764915009,1.0807206990445801
2021,2021-06-11,0.5745706969176105,0.5319261776083506,0.5857178942381361,0.463180860050682,0.6178303247142115,10,0.001363779957318519,0.9984053910674102,0.5741224176959501,0.5314097884465546,0.5852874188270116,0.4625546739081886,0.6174511378567571
2021,2021-06-12,-0.013154966983764026,-0.03505842495092591,0.003267602915844324,-0.17192410752960763,0.01957876810623057,10,0.001363779957318519,0.9984053910674102,-0.014541935641553712,-0.036480376843022556,0.0019068636603518329,-0.1735646552365482,0.018244080322360974
2021,2021-06-13,-0.016961367811600854,-0.0567227535580465,-0.006209569649490294,-0.08780327295998348,0.07762738090687886,10,0.001363779957318519,0.9984053910674102,-0.01835441588444117,-0.058179306757612584,-0.0075854454258425345,-0.08930946659049203,0.07638540579996846
2021,2021-06-14,-0.2798110707908301,-0.30133039134020634,-0.27168764700805764,-0.36783329159917366,-0.2618068094679141,10,0.001363779957318519,0.9984053910674102,-0.28162393078380754,-0.30317762104019685,-0.27348753262785647,-0.36978673679013097,-0.26359091385100897
2021,2021-06-15,-0.09893189445815578,-0.11419354168533134,-0.07801346036486076,-0.13454660802319846,-0.0353924699413122,10,0.001363779957318519,0.9984053910674102,-0.10045586223071842,-0.11574188468584469,-0.0795040181396816,-0.13612745804108,-0.03681495535529316
2021,2021-06-16,-0.34377168264825364,-0.3770439943431524,-0.32285617829050484,-0.5194332576874204,-0.2791348502244075,10,0.001363779957318519,0.9984053910674102,-0.3456866977016046,-0.3790121504611563,-0.324737788025358,-0.5216288316391672,-0.28094663018780447
2021,2021-06-17,-0.31382218746157736,-0.32625754239871685,-0.28806647036989824,-0.41819637581983765,-0.2791348502244075,10,0.001363779957318519,0.9984053910674102,-0.3156893685058389,-0.3281445846418863,-0.289892515521959,-0.420230258701426,-0.28094663018780447
2021,2021-06-18,-0.4732031850036032,-0.49430675136645075,-0.45393561657805787,-0.5084932885289181,-0.3673884372465706,10,0.001363779957318519,0.9984053910674102,-0.4753249223279484,-0.49646219437361055,-0.4560265805942904,-0.5106713896457837,-0.36934117193583116
2021,2021-06-19,-0.6342650228854956,-0.6615400528561253,-0.6017357994742742,-0.7655816313766003,-0.5409092613101795,10,0.001363779957318519,0.9984053910674102,-0.6366440010537742,-0.6639625934959379,-0.6040628234056408,-0.7681703426240176,-0.5431391357850599
2021,2021-06-20,-0.42277879596857815,-0.4431950798808737,-0.39447635379791135,-0.4985029924791932,-0.35591878561706447,10,0.001363779957318519,0.9984053910674102,-0.42481999768895423,-0.44526888958693184,-0.39647235210942844,-0.5006651375370647,-0.35785320148602845
2021,2021-06-21,-0.16915253112306256,-0.18571946772168685,-0.1598859534221062,-0.2791348502244075,-0.1390840069735159,10,0.001363779957318519,0.9984053910674102,-0.1707886521907494,-0.18738204876777742,-0.1615072743217364,-0.28094663018780447,-0.1406721039243183
2021,2021-06-22,-0.18357529471013023,-0.20610369124583922,-0.17575111169923086,-0.24192558104751352,-0.06977116458010027,10,0.001363779957318519,0.9984053910674102,-0.18523445117792042,-0.20779882907217792,-0.1773977717279683,-0.2436779320118932,-0.07124855812463848
2021,2021-06-23,-0.4267757107696978,-0.45769225042210204,-0.40800377480518063,-0.5401176194232343,-0.3452905714307498,10,0.001363779957318519,0.9984053910674102,-0.4288232961856165,-0.4597892143677598,-0.4100213785152323,-0.5423462295227062,-0.3472080123860859
2021,2021-06-24,-0.4482777063194343,-0.4563561449108677,-0.4194685811344913,-0.5551955644025163,-0.39800171156529474,10,0.001363779957318519,0.9984053910674102,-0.45035963377164295,-0.45845097488789693,-0.4215044959261404,-0.5574482563288333,-0.40000334042231644
2021,2021-06-25,-0.4954903330942305,-0.5093357145278552,-0.47225813666967836,-0.5199957340568716,-0.46130929588161884,10,0.001363779957318519,0.9984053910674102,-0.4976476664657778,-0.5115151611302672,-0.47437836460462274,-0.5221922063709981,-0.46341203681230786
2021,2021-06-26,-0.5050961000039482,-0.5179653710986549,-0.47194691972272773,-0.5667397901542583,-0.2215508774708947,10,0.001363779957318519,0.9984053910674102,-0.5072687752815546,-0.5201586006068646,-0.4740666505957291,-0.5690109200073618,-0.2232706868598654
2021,2021-06-27,-0.5293518866486256,-0.5436556318701825,-0.5157981894322048,-0.5641464290938806,-0.5113344084265964,10,0.001363779957318519,0.9984053910674102,-0.5315633021958626,-0.5458898927266534,-0.5179879576137081,-0.5664134169453989,-0.5135170472545041
2021,2021-06-28,-0.26642341264323993,-0.2722684902697697,-0.23927826001919877,-0.29389844996173653,-0.2285246083889633,10,0.001363779957318519,0.9984053910674102,-0.2682148904607407,-0.27406930358673626,-0.2410263827995192,-0.29573380969366136,-0.23025555591251834
2021,2021-06-29,-0.1522190559346117,-0.16969283514596056,-0.11888618841779727,-0.1891335125579555,-0.0803919369217673,10,0.001363779957318519,0.9984053910674102,-0.15382813160467063,-0.17132981916333592,-0.12044202630612276,-0.19080154636546032,-0.08188629349414826
2021,2021-06-30,-0.44831017194454903,-0.4585805904826498,-0.43803616005112994,-0.5023589081779314,-0.4132233999085878,10,0.001363779957318519,0.9984053910674102,-0.45039215124941817,-0.4606789732457623,-0.4401017301586076,-0.5045272117338152,-0.4152493401729982
2021,2021-07-01,-0.43694686306709574,-0.44482390182914117,-0.4132281693156626,-0.46170937096750136,-0.3841534966221954,10,0.001363779957318519,0.9984053910674102,-0.4390106933976085,-0.44690031301757466,-0.415254117197559,-0.46381275088042284,-0.3861330077227964
2021,2021-07-02,-0.5952025819948159,-0.6110963889948695,-0.567232341503263,-0.6194550372905782,-0.5026693012584956,10,0.001363779957318519,0.9984053910674102,-0.597519171360179,-0.613438363245813,-0.5695042580375962,-0.6218103616048887,-0.5048381005604795
2021,2021-07-03,-0.7043570113247153,-0.7313360463052834,-0.6817203955116504,-0.7787293083150103,-0.6393397616320223,10,0.001363779957318519,0.9984053910674102,-0.7068479373168619,-0.7338700620188574,-0.6841751673022052,-0.781339018450531,-0.6417268449485785
2021,2021-07-04,-0.6542282078123356,-0.6713320562642531,-0.6204559135695964,-0.6963557347614482,-0.6075727624470866,10,0.001363779957318519,0.9984053910674102,-0.6566390702966366,-0.673770236258823,-0.6228128364392325,-0.6988338814685529,-0.6099091089175529
2021,2021-07-05,-0.45032194821921434,-0.5032936334875748,-0.4478772472546115,-0.5199957340568716,-0.3936805521093488,10,0.001363779957318519,0.9984053910674102,-0.4524071406441714,-0.5054634299453817,-0.4499585351113135,-0.5221922063709981,-0.3956752794016061
2021,2021-07-06,-0.00991138228398356,-0.06973721025244199,-0.0026683589185777356,-0.15201413460218566,0.012359950340833566,10,0.001363779957318519,0.9984053910674102,-0.011293170431749806,-0.07121454956662983,-0.004038578829773178,-0.1536228829809558,0.011013732980506922
2021,2021-07-07,-0.12204858191697213,-0.14136493595672076,-0.10640860815369987,-0.2383555821690645,-0.09470614450397238,10,0.001363779957318519,0.9984053910674102,-0.12360947064032642,-0.14295667590641298,-0.10794451740269283,-0.24010223128913138,-0.096223363095607
2021,2021-07-08,-0.35656457441115064,-0.37264801144213566,-0.343330928194395,-0.39485372947514064,-0.28094448749477297,10,0.001363779957318519,0.9984053910674102,-0.35850002170541423,-0.37460914649067806,-0.3452452392942262,-0.3968503305143986,-0.28275915773078053
2021,2021-07-09,-0.3326342707646903,-0.34500376706622593,-0.32928439753403843,-0.39485372947514064,-0.29389844996173653,10,0.001363779957318519,0.9984053910674102,-0.3345314976363724,-0.34692074995031597,-0.3311762741363566,-0.3968503305143986,-0.29573380969366136
2021,2021-07-10,1.4638904479553958,1.4348215644181692,1.5014331437937283,1.3979078282439934,1.527470593854511,10,0.001363779957318519,0.9984053910674102,1.4648625509067694,1.4357472398344318,1.502465208278436,1.3987745466734796,1.5285442442028572
2021,2021-07-11,0.6189278790011844,0.6062903944836193,0.6271921981563644,0.5756944339294526,0.644577192778474,10,0.001363779957318519,0.9984053910674102,0.6185504451088939,0.605892776559995,0.6268279636691098,0.5752479494908462,0.6442407248357167
2021,2021-07-12,1.1747954495372475,1.1519453072661054,1.1889436365287436,1.1477376007753617,1.2207573558615332,10,0.001363779957318519,0.9984053910674102,1.1753058227434003,1.1524191852356516,1.1894766065934055,1.1482047583822015,1.2213411373916387
2021,2021-07-13,0.3870713765491832,0.3499150741862195,0.4077354491711112,0.28445254272691406,0.4332171250621443,10,0.001363779957318519,0.9984053910674102,0.3863236317058534,0.3491079849401249,0.4070207080706311,0.2835408996208856,0.43254308216737986
2021,2021-07-14,0.09311526894309674,0.06783432234441067,0.11228959226752513,0.04739513809672497,0.1239258201324612,10,0.001363779957318519,0.9984053910674102,0.09189803040595095,0.06657670619749707,0.1111029781115406,0.04610487738872647,0.12275779084496904
2021,2021-07-15,0.36534615083305433,0.34217389845621193,0.40393739586777955,0.32478366063723085,0.4190100197180505,10,0.001363779957318519,0.9984053910674102,0.3645637074200859,0.34135444534662235,0.4032165886845458,0.32393643260894184,0.4183132858629901
2021,2021-07-16,1.2835639295006662,1.2767327001854027,1.3118910418938232,1.2532994549277183,1.3504155114980203,10,0.001363779957318519,0.9984053910674102,1.2842480229123445,1.277405883059754,1.3126203781165486,1.2539352112591626,1.3512063772997163
2021,2021-07-17,1.4690946742645241,1.4294456361022214,1.4957698354665343,1.3648370967106,1.51063905705464,10,0.001363779957318519,0.9984053910674102,1.4700750891759833,1.4303627253235474,1.4967928547656617,1.3656509960303516,1.5116858248168437
2021,2021-07-18,2.5845740130721104,2.5648195631341006,2.6661885947716106,2.5086105142055874,2.681576014106162,10,0.001363779957318519,0.9984053910674102,2.587336022247479,2.5675500213757387,2.669080955147175,2.5112511978403216,2.6844929505873245
2021,2021-07-19,4.720071732644268,4.6804907901567026,4.733168529617217,4.63982214407692,4.800163017476565,10,0.001363779957318519,0.9984053910674102,4.726244464327369,4.68660030490907,4.73936217892519,4.645866704666484,4.806463667417478
2021,2021-07-20,3.187384681918105,3.159140526595638,3.2244022869723965,3.0315119310046175,3.30744482465514,10,0.001363779957318519,0.9984053910674102,3.191109473632312,3.1628202079941623,3.2281862015681613,3.0349877696550913,3.311361371119241
2021,2021-07-21,2.3648902788568398,2.3402530675595923,2.392041329250107,2.263706018774267,2.419892660529239,10,0.001363779957318519,0.9984053910674102,2.3673014188882124,2.3426248581267495,2.3944958337383166,2.265955551780669,2.4223916479319434
2021,2021-07-22,2.267540108539902,2.2287448266096344,2.2832283277073895,2.1662529525843497,2.3400269957508586,10,0.001363779957318519,0.9984053910674102,2.2697957651849014,2.230938521146194,2.285509040882176,2.1683468378636412,2.3423984252461216
2021,2021-07-23,2.220446476210806,2.189766601599021,2.265945807563008,2.1484125188332537,2.4761809315308816,10,0.001363779957318519,0.9984053910674102,2.2226269169891326,2.191898041838544,2.268198917861001,2.1504779101608142,2.478769820070481
2021,2021-07-24,1.77550241337007,1.7681241168000827,1.7967892372074385,1.6295917690986925,1.8181056475080684,10,0.001363779957318519,0.9984053910674102,1.7769722091704585,1.769582128311521,1.7982930313813748,1.630828522871467,1.8196434873097427
2021,2021-07-25,1.5311798053790504,1.4927773400417874,1.567944804267735,1.4781542344099672,1.678147795820924,10,0.001363779957318519,0.9984053910674102,1.5322593799159905,1.4937955798595761,1.5690830982348374,1.4791491188501995,1.6794621011320168
2021,2021-07-26,0.8563989662614304,0.8283444617283359,0.8900773199997931,0.8191897472576243,0.9762558610219374,10,0.001363779957318519,0.9984053910674102,0.85640081068671,0.8283014987397853,0.8901329540021189,0.8191321627640209,0.9764491355784318
2021,2021-07-27,0.4540515852936975,0.4228910106746307,0.5020098266510575,0.4047027190683794,0.5503443498345131,10,0.001363779957318519,0.9984053910674102,0.45341081827733687,0.42220047536667554,0.5014456564166694,0.4039831342255125,0.5498573773627876
2021,2021-07-28,0.8816410367416405,0.8641885679269187,0.8972533535212662,0.8060666699056377,1.02506108051356,10,0.001363779957318519,0.9984053910674102,0.881683196685471,0.8642028535594557,0.8973204487669469,0.8059881258133024,1.0253323046080425
2021,2021-07-29,0.8488516860930873,0.8072385813286319,0.8587134314242701,0.7195148667324749,0.8768105230740423,10,0.001363779957318519,0.9984053910674102,0.8488414763362873,0.8071619089613894,0.8587189724109424,0.7192980859281721,0.8768449679350895
2021,2021-07-30,0.8519011610138886,0.8064017007651386,0.919072177158893,0.7709570363869752,0.9682271147628151,10,0.001363779957318519,0.9984053910674102,0.8518958217435583,0.8063236917692742,0.9191741204646728,0.7708224167408321,0.9684075661608843
2021,2021-07-31,1.0084688791596883,0.9604154261793402,1.031004463673918,0.9169060859370947,1.1634505980366796,10,0.001363779957318519,0.9984053910674102,1.0087136029240173,0.9605834010939035,1.0312851802771168,0.9170045696577781,1.1639428517477821
2021,2021-08-01,1.5701024259996217,1.558299982570359,1.595626556276962,1.5192803245029496,1.600282895115036,10,0.001363779957318519,0.9984053910674102,1.5712441660247258,1.559422872254823,1.5968090623140498,1.520340893715331,1.601472838050573
2021,2021-08-02,2.110021913722373,2.0934239495861813,2.1155688483632074,2.05122453141771,2.1856593465148095,10,0.001363779957318519,0.9984053910674102,2.1120259892734112,2.0954015156030055,2.117581783232921,2.0531346983902545,2.18778422682817
2021,2021-08-03,2.183729666543579,2.167002836081564,2.216687872268817,2.0447399229068024,2.2984396911134506,10,0.001363779957318519,0.9984053910674102,2.1858514648574365,2.169097919041611,2.2188623099711653,2.046639732949438,2.300744699205093
2021,2021-08-04,2.903970219187591,2.8963729345032414,2.916367529723574,2.8139105575407393,2.955467018420348,10,0.001363779957318519,0.9984053910674102,2.907242353856936,2.8996329351255055,2.919659464828992,2.81703885290171,2.9588214014997987
2021,2021-08-05,2.2118213704630962,2.187929404016774,2.2240605834530744,2.1580570606061698,2.263706018774267,10,0.001363779957318519,0.9984053910674102,2.2139880356039985,2.1900579099655753,2.226246796523642,2.160137855769286,2.265955551780669
2021,2021-08-06,1.7004904374642176,1.6719392291014126,1.7293669249483838,1.6481299409590175,1.7668357973595736,10,0.001363779957318519,0.9984053910674102,1.7018404274543601,1.6732436183643367,1.730763035187171,1.649396303079971,1.768291751224182
2021,2021-08-07,0.5654820245801311,0.5475923383275576,0.5852881234252658,0.46150739479669006,0.6358774787893379,10,0.001363779957318519,0.9984053910674102,0.565019229332992,0.5471009704647708,0.5848569616032071,0.46087853586950794,0.6355271160481728
2021,2021-08-08,0.18171508535163455,0.1378957832113357,0.22223306462699757,0.0992229714399485,0.23437287641155202,10,0.001363779957318519,0.9984053910674102,0.18063935452261506,0.1367500661310019,0.2212220473224252,0.09801548785509585,0.23338124827743567
2021,2021-08-09,0.812628208581631,0.7983811328625501,0.847939369096105,0.7759050390317951,0.972468861257804,10,0.001363779957318519,0.9984053910674102,0.8125601442886616,0.7982903137703697,0.8479277022269479,0.7757783221166332,0.9726560873857686
2021,2021-08-10,1.9967760745846435,1.9896729948425311,2.0205331301741003,1.8601787689807194,2.072879001916168,10,0.001363779957318519,0.9984053910674102,1.9985992788901106,1.9914848544231931,2.0223942781980146,1.8617838061111769,2.0748237544512467
2021,2021-08-11,1.077498123092747,1.0517186130245717,1.0892066401032894,0.9954775194231181,1.1382028213118658,10,0.001363779957318519,0.9984053910674102,1.0778530973124223,1.0520324133509567,1.0895803146484833,0.9957014939622648,1.1386547503906561
2021,2021-08-12,0.013990827876138048,0.006736194412705971,0.051796097413708164,-0.013557373158692652,0.06404303375472475,10,0.001363779957318519,0.9984053910674102,0.012647215281279444,0.005380995038141494,0.0505128657232827,-0.014944984521827092,0.06277936232935892
2021,2021-08-13,-0.4048586694144318,-0.44952967787580556,-0.39052204440500854,-0.5060880965199887,-0.3354403146990179,10,0.001363779957318519,0.9984053910674102,-0.40687124990125684,-0.4516136049216111,-0.39251172706845666,-0.5082623561705558,-0.33734202325996465
2021,2021-08-14,-0.6191527266552788,-0.6275827625300201,-0.6175104559115195,-0.7429467014047424,-0.5631396602692201,10,0.001363779957318519,0.9984053910674102,-0.6215075681324134,-0.6299510680876056,-0.6198626744264575,-0.7454992611431188,-0.5654050401540996
2021,2021-08-15,-0.7352480897388727,-0.7764413099982446,-0.7277055799675132,-0.7885387865644152,-0.6867267275926248,10,0.001363779957318519,0.9984053910674102,-0.7377883535951948,-0.7790473658440485,-0.7302337972608227,-0.7911641639647369,-0.6891894952753564
2021,2021-08-16,-0.6199805639519478,-0.6305210463401771,-0.5667195192398896,-0.6759622445611293,-0.5037231084346998,10,0.001363779957318519,0.9984053910674102,-0.6223367276141986,-0.6328940447947081,-0.5689906167171851,-0.6784078196876605,-0.5058935908308971
2021,2021-08-17,-0.3828303383219286,-0.3896043276413822,-0.35329755076511205,-0.3916006288921049,-0.3298448819615687,10,0.001363779957318519,0.9984053910674102,-0.3848077361326138,-0.39159254456820475,-0.35522778011370393,-0.39359203422299155,-0.33173765374482506
